target_id	length	eff_length	est_counts	tpm
tssG__HW372_RS05190_1074251	1080	815.655	0	0
tssF__HW372_RS05195_1075975	1761	1496.66	0	0
tssA__HW372_RS05200_1077619	1611	1346.66	0	0
HW372_RS05205__HW372_RS05205_1080950	3339	3074.66	0	0
HW372_RS05210__HW372_RS05210_1082390	1434	1169.66	0	0
HW372_RS05215__HW372_RS05215_1082650	261	59.1795	0	0
HW372_RS05220__HW372_RS05220_1084648	1977	1712.66	0	0
HW372_RS05225__HW372_RS05225_1085469	825	560.655	0	0
HW372_RS05230__HW372_RS05230_1087946	2463	2198.66	0	0
tssH__HW372_RS05235_1090594	2637	2372.66	0	0
HW372_RS05240__HW372_RS05240_1091277	492	240.935	0	0
HW372_RS05245__HW372_RS05245_1092987	1653	1388.66	0	0
tssL__HW372_RS05250_1093665	666	404.715	0	0
tssK__HW372_RS05255_1094999	1338	1073.66	0	0
tssC__HW372_RS05260_1096557	1539	1274.66	0	0
tssB__HW372_RS05265_1097116	501	249.935	0	0
HW372_RS05270__HW372_RS05270_1097828	77	29	0	0
HW372_RS05275__HW372_RS05275_1097938	77	29	0	0
HW372_RS05280__HW372_RS05280_1098048	77	29	0	0
mltA__HW372_RS05285_1098257	1098	833.655	0	0
tcdA__HW372_RS05290_1099431	807	542.655	0	0
csdE__HW372_RS05295_1100731	444	195.869	0	0
csdA__HW372_RS05300_1101936	1206	941.655	0	0
ygdI__HW372_RS05305_1102128	228	53.1458	0	0
gcvA__HW372_RS05310_1102706	918	653.655	0	0
ygdD__HW372_RS05315_1103642	396	152.007	0	0
rlmM__HW372_RS05320_1104030	1101	836.655	0	0
fucR__HW372_RS05325_1105905	732	467.655	0	0
fucU__HW372_RS05330_1106385	423	179.007	0	0
fucK__HW372_RS05335_1107805	1419	1154.66	0	0
fucI__HW372_RS05340_1109689	1776	1511.66	1	738.142
fucP__HW372_RS05345_1111038	1317	1052.66	0	0
fucA__HW372_RS05350_1111585	648	386.715	0	0
fucO__HW372_RS05355_1112260	1149	884.655	0	0
xni__HW372_RS05360_1114268	756	491.655	0	0
sdaB__HW372_RS05365_1115747	1368	1103.66	0	0
sdaC__HW372_RS05370_1117094	1290	1025.66	0	0
ppnN__HW372_RS05375_1119015	1365	1100.66	0	0
queF__HW372_RS05380_1119975	849	584.655	0	0
syd__HW372_RS05385_1120043	546	289.225	0	0
HW372_RS05390__HW372_RS05390_1121997	1170	905.655	0.166667	205.342
yqcC__HW372_RS05395_1122463	330	93.4444	0	0
truC__HW372_RS05400_1122792	783	518.655	0	0
yqcA__HW372_RS05405_1123592	450	200.442	0	0
gudP__HW372_RS05410_1124474	1353	1088.66	0	0
gudX__HW372_RS05415_1125828	1341	1076.66	0	0
gudD__HW372_RS05420_1127189	1341	1076.66	0	0
barA__HW372_RS05425_1131516	2757	2492.66	0	0
rlmD__HW372_RS05430_1131573	1302	1037.66	0	0
relA__HW372_RS05435_1132922	2235	1970.66	0	0
mazG__HW372_RS05440_1135252	792	527.655	0	0
pyrG__HW372_RS05445_1136271	1638	1373.66	0	0
eno__HW372_RS05450_1137996	1299	1034.66	0	0
HW372_RS05455__HW372_RS05455_1140226	873	608.655	0	0
HW372_RS05460__HW372_RS05460_1141386	1155	890.655	0	0
HW372_RS05465__HW372_RS05465_1142294	672	410.715	0	0
HW372_RS05470__HW372_RS05470_1142910	603	344.182	0	0
queE__HW372_RS05475_1143083	672	410.715	1	2716.76
ygcE__HW372_RS05480_1145706	1479	1214.66	0	0
yqcE__HW372_RS05485_1147010	1278	1013.66	0	0
ygcW__HW372_RS05490_1147329	786	521.655	0	0
ygcU__HW372_RS05495_1148184	1455	1190.66	0	0
ygcS__HW372_RS05500_1149660	1410	1145.66	0	0
ygcR__HW372_RS05505_1151047	777	512.655	0	0
ygcQ__HW372_RS05510_1151820	861	596.655	0	0
ygcP__HW372_RS05515_1153403	576	317.182	0	0
ygcO__HW372_RS05520_1153680	261	59.1795	0	0
ygcN__HW372_RS05525_1154942	1272	1007.66	0	0
queD__HW372_RS05530_1155382	363	122.275	0	0
cysJ__HW372_RS05535_1155701	1800	1535.66	0	0
cysI__HW372_RS05540_1157500	1713	1448.66	0	0
cysH__HW372_RS05545_1159286	735	470.655	0	0
HW372_RS05550__HW372_RS05550_1160285	153	35.3	0	0
iap__HW372_RS05555_1161599	1038	773.655	0	0
cysD__HW372_RS05560_1161851	909	644.655	0	0
cysN__HW372_RS05565_1162761	1428	1163.66	0	0
cysC__HW372_RS05570_1164188	606	347.182	0	0
ygbE__HW372_RS05575_1164843	324	88.152	0	0
ftsB__HW372_RS05580_1165359	312	82.5345	0	0
ispD__HW372_RS05585_1165689	711	446.655	0	0
ispF__HW372_RS05590_1166399	480	228.935	0	0
truD__HW372_RS05595_1166875	1050	785.655	1	1420.24
surE__HW372_RS05600_1167905	762	497.655	0	0
pcm__HW372_RS05605_1168660	627	365.715	0	0
nlpD__HW372_RS05610_1169471	1095	830.655	0	0
rpoS__HW372_RS05615_1170628	993	728.655	0	0
HW372_RS05620__HW372_RS05620_1172349	552	293.182	0	0
HW372_RS05625__HW372_RS05625_1172574	1044	779.655	0	0
ygbN__HW372_RS05630_1175124	1365	1100.66	0	0
ygbM__HW372_RS05635_1175989	777	512.655	0	0
ygbL__HW372_RS05640_1176632	639	377.715	0	0
otnK__HW372_RS05645_1177891	1263	998.655	0	0
ltnD__HW372_RS05650_1178796	909	644.655	0	0
ygbI__HW372_RS05655_1178992	768	503.655	0	0
pphB__HW372_RS05660_1180466	657	395.715	0	0
mutS__HW372_RS05665_1183133	2562	2297.66	0	0
ygbA__HW372_RS05670_1183419	345	106.914	0	0
HW372_RS05675__HW372_RS05675_1184230	429	183.674	0	0
flhA__HW372_RS05680_1186353	2079	1814.66	0	0
hypE__HW372_RS05685_1187437	1011	746.655	0	0
hypD__HW372_RS05690_1188555	1122	857.655	0	0
hypC__HW372_RS05695_1188827	273	62.4444	0	0
hypB__HW372_RS05700_1189690	873	608.655	0	0
hypA__HW372_RS05705_1190044	351	112.07	0	0
hycA__HW372_RS05710_1190256	462	210.935	0	0
hycB__HW372_RS05715_1190842	612	353.182	0	0
hycC__HW372_RS05720_1191450	1827	1562.66	0	0
hycD__HW372_RS05725_1193279	924	659.655	0	0
hycE__HW372_RS05730_1194220	1710	1445.66	0	0
hycF__HW372_RS05735_1195939	543	288.262	0	0
hycG__HW372_RS05740_1196481	768	503.655	0	0
hycH__HW372_RS05745_1197245	411	167.007	0	0
hycI__HW372_RS05750_1197648	471	219.935	0	0
HW372_RS05755__HW372_RS05755_1198161	756	491.655	0	0
HW372_RS05760__HW372_RS05760_1199079	312	82.5345	0	0
HW372_RS05765__HW372_RS05765_1199387	420	176.007	0	0
HW372_RS05770__HW372_RS05770_1200326	300	77.5849	0	0
hydN__HW372_RS05775_1200711	528	273.262	0	0
hypF__HW372_RS05780_1201391	2253	1988.66	0	0
norW__HW372_RS05785_1205000	1134	869.655	0	0
norV__HW372_RS05790_1206436	1440	1175.66	0	0
norR__HW372_RS05795_1206623	1515	1250.66	0	0
gutQ__HW372_RS05800_1209099	966	701.655	0	0
srlR__HW372_RS05805_1209865	774	509.655	0	0
gutM__HW372_RS05810_1210291	360	120.208	0	0
srlD__HW372_RS05815_1211176	780	515.655	0	0
srlB__HW372_RS05820_1211551	372	131.275	0	0
srlE__HW372_RS05825_1212521	960	695.655	0	0
srlA__HW372_RS05830_1213081	564	305.182	0	0
mltB__HW372_RS05835_1213338	1086	821.655	0	0
pncC__HW372_RS05840_1214568	498	246.935	1	4518.66
recA__HW372_RS05845_1215145	1062	797.655	0	0
recX__HW372_RS05850_1216275	501	249.935	0	0
alaS__HW372_RS05855_1216904	2631	2366.66	0	0
csrA__HW372_RS05860_1219769	186	37.3704	0	0
HW372_RS05865__HW372_RS05865_1220270	93	23	0	0
HW372_RS05870__HW372_RS05870_1220366	77	29	0	0
HW372_RS05875__HW372_RS05875_1220507	77	29	0	0
HW372_RS05880__HW372_RS05880_1220646	77	29	0	0
HW372_RS05885__HW372_RS05885_1220786	77	29	0	0
yqaB__HW372_RS05890_1221143	567	308.182	0	0
yqaA__HW372_RS05895_1221706	429	183.674	0	0
gshA__HW372_RS05900_1222207	1557	1292.66	0	0
luxS__HW372_RS05905_1223913	516	261.262	0	0
HW372_RS05910__HW372_RS05910_1225589	1113	848.655	0	0
HW372_RS05915__HW372_RS05915_1226283	698	436.715	0	0
emrB__HW372_RS05920_1228079	1539	1274.66	0	0
emrA__HW372_RS05925_1229268	1173	908.655	0	0
emrR__HW372_RS05930_1229925	531	276.262	0	0
ygaH__HW372_RS05935_1230351	336	98.685	0	0
ygaZ__HW372_RS05940_1231078	738	473.655	0	0
HW372_RS05945__HW372_RS05945_1232386	1185	920.655	0	0
proX__HW372_RS05950_1233570	993	728.655	0	0
proW__HW372_RS05955_1234691	1065	800.655	0	0
proV__HW372_RS05960_1235886	1203	938.655	0	0
nrdF__HW372_RS05965_1237202	960	695.655	0	0
nrdE__HW372_RS05970_1239356	2145	1880.66	0	0
nrdI__HW372_RS05975_1239739	411	167.007	0	0
nrdH__HW372_RS05980_1239981	246	58.082	0	0
HW372_RS05985__HW372_RS05985_1240620	432	186.674	0	0
HW372_RS05990__HW372_RS05990_1240708	1335	1070.66	0	0
ygaM__HW372_RS05995_1242428	330	93.4444	0	0
ygaC__HW372_RS06000_1242580	345	106.914	0	0
alaE__HW372_RS06005_1243410	450	200.442	0	0
stpA__HW372_RS06010_1244077	405	161.007	0	0
ygaP__HW372_RS06015_1245052	525	270.262	0	0
ygaV__HW372_RS06020_1245361	300	77.5849	0	0
yqaE__HW372_RS06025_1245544	159	28.4667	0	0
kbp__HW372_RS06030_1245786	450	200.442	0	0
csiR__HW372_RS06035_1246898	663	401.715	0	0
gabP__HW372_RS06040_1248319	1401	1136.66	0	0
gabT__HW372_RS06045_1249836	1281	1016.66	0	0
gabD__HW372_RS06050_1251298	1449	1184.66	0	0
lhgO__HW372_RS06055_1252589	1269	1004.66	0	0
glaH__HW372_RS06060_1253586	978	713.655	0	0
ssrA__HW372_RS06065_1254631	363	122.275	56	511027
smpB__HW372_RS06070_1255328	483	231.935	0	0
ratA__HW372_RS06075_1255499	438	191.287	0	0
yfjF__HW372_RS06080_1255926	291	73.8889	0	0
bamE__HW372_RS06085_1256619	342	103.914	0	0
recN__HW372_RS06090_1258429	1662	1397.66	0	0
nadK__HW372_RS06095_1259393	879	614.655	0	0
grpE__HW372_RS06100_1259516	594	335.182	0	0
yfjD__HW372_RS06105_1261450	1287	1022.66	0	0
ypjD__HW372_RS06110_1262262	792	527.655	0	0
ffh__HW372_RS06115_1262429	1362	1097.66	0	0
rpsP__HW372_RS06120_1263927	249	58.2812	0	0
rimM__HW372_RS06125_1264194	549	292.225	0	0
trmD__HW372_RS06130_1264773	768	503.655	0	0
rplS__HW372_RS06135_1265582	348	109.07	0	0
yfiB__HW372_RS06140_1266488	483	231.935	0	0
dgcN__HW372_RS06145_1267730	1227	962.655	0	0
yfiR__HW372_RS06150_1268238	519	264.262	0	0
yfiL__HW372_RS06155_1268750	366	125.275	0	0
aroF__HW372_RS06160_1268960	1071	806.655	0	0
tyrA__HW372_RS06165_1270041	1122	857.655	0	0
pheA__HW372_RS06170_1272365	1161	896.655	0	0
pheL__HW372_RS06175_1272511	48	49	0	0
raiA__HW372_RS06180_1272956	342	103.914	0	0
bamD__HW372_RS06185_1273963	738	473.655	0	0
rluD__HW372_RS06190_1274098	981	716.655	0	0
yfiH__HW372_RS06195_1275075	732	467.655	0	0
clpB__HW372_RS06200_1275936	2574	2309.66	0	0
HW372_RS06205__HW372_RS06205_1278951	1542	1277.66	0.285714	249.523
HW372_RS06210__HW372_RS06210_1280578	76	28	0	0
HW372_RS06215__HW372_RS06215_1280847	2904	2639.66	0.285714	120.775
rrf__HW372_RS06220_1283846	116	37	0	0
kgtP__HW372_RS06225_1284285	1299	1034.66	0	0
yfiM__HW372_RS06230_1285903	324	88.152	0	0
pssA__HW372_RS06235_1287304	1356	1091.66	0	0
patZ__HW372_RS06245_1290078	2661	2396.66	0	0
tapT__HW372_RS06250_1290808	699	437.715	0	0
trxC__HW372_RS06255_1291296	420	176.007	0	0
yfiF__HW372_RS06260_1291503	1038	773.655	0	0
ung__HW372_RS06265_1293277	690	428.715	0	0
grcA__HW372_RS06270_1293582	384	142.235	0	0
eamB__HW372_RS06275_1294608	588	329.182	0	0
yfiE__HW372_RS06280_1294711	882	617.655	0	0
srmB__HW372_RS06285_1296959	1335	1070.66	0	0
trmN__HW372_RS06290_1297091	738	473.655	0	0
nadB__HW372_RS06295_1299435	1623	1358.66	0	0
rseD__HW372_RS06300_1299691	156	34.9091	0	0
rpoE__HW372_RS06305_1299843	576	317.182	1	3517.91
rseA__HW372_RS06310_1300451	651	389.715	0	0
rseB__HW372_RS06315_1301101	957	692.655	0	0
rseC__HW372_RS06320_1302054	480	228.935	0	0
lepA__HW372_RS06325_1302731	1800	1535.66	0	0
lepB__HW372_RS06330_1304546	975	710.655	0	0
rnc__HW372_RS06335_1305792	681	419.715	0	0
era__HW372_RS06340_1306469	906	641.655	0	0
recO__HW372_RS06345_1307386	729	464.655	0	0
pdxJ__HW372_RS06350_1308126	732	467.655	0	0
acpS__HW372_RS06355_1308857	381	139.235	0	0
shoB__HW372_RS06360_1309658	81	33	0	0
yfhL__HW372_RS06365_1310192	261	59.1795	0	0
yfhH__HW372_RS06370_1311096	849	584.655	0	0
yfhb__HW372_RS06375_1311305	636	374.715	0	0
tadA__HW372_RS06380_1311998	504	252.935	0	0
mltF__HW372_RS06385_1314054	1557	1292.66	0	0
purL__HW372_RS06390_1314312	3888	3623.66	0	0
qseE__HW372_RS06395_1318775	1428	1163.66	0	0
qseG__HW372_RS06400_1320367	714	449.655	0	0
glrR__HW372_RS06405_1321070	1335	1070.66	0	0
glnB__HW372_RS06410_1322465	339	100.914	0	0
hmpA__HW372_RS06415_1324038	1191	926.655	0	0
glyA__HW372_RS06420_1324367	1254	989.655	0	0
yphH__HW372_RS06425_1326877	1194	929.655	0	0
yphG__HW372_RS06430_1326995	3282	3017.66	0	0
yphF__HW372_RS06435_1330373	984	719.655	0	0
yphE__HW372_RS06440_1331379	1512	1247.66	0	0
yphD__HW372_RS06445_1332915	999	734.655	0	0
yphC__HW372_RS06450_1333946	1095	830.655	0	0
yphB__HW372_RS06455_1335052	873	608.655	0	0
yphA__HW372_RS06460_1336506	423	179.007	0	0
hcaT__HW372_RS06465_1336875	1140	875.655	0	0
csiE__HW372_RS06470_1339286	1281	1016.66	0	0
yfhR__HW372_RS06475_1340331	855	590.655	0	0
suhB__HW372_RS06480_1341279	804	539.655	0	0
trmJ__HW372_RS06485_1341398	741	476.655	0	0
iscR__HW372_RS06490_1342409	489	237.935	0	0
iscS__HW372_RS06495_1343009	1215	950.655	0	0
iscU__HW372_RS06500_1344251	387	145.235	0	0
iscA__HW372_RS06505_1344654	324	88.152	0	0
hscB__HW372_RS06510_1345073	516	261.262	0	0
hscA__HW372_RS06515_1345605	1851	1586.66	0	0
fdx__HW372_RS06520_1347457	336	98.685	0	0
iscX__HW372_RS06525_1347804	201	40.9444	0	0
pepB__HW372_RS06530_1348063	1284	1019.66	0	0
sseB__HW372_RS06535_1349489	777	512.655	0	0
timP__HW372_RS24245_1350422	126	30.4	0	0
sseA__HW372_RS06540_1351607	846	581.655	0	0
yfhM__HW372_RS06545_1351814	4962	4697.66	0	0
pbpC__HW372_RS06550_1356776	2313	2048.66	0	0
ndk__HW372_RS06555_1359237	432	186.674	0	0
rlmN__HW372_RS06560_1359818	1155	890.655	0	0
rodZ__HW372_RS06565_1361257	1008	743.655	0	0
ispG__HW372_RS06570_1362291	1119	854.655	0	0
hisS__HW372_RS06575_1363520	1275	1010.66	0	0
yfgM__HW372_RS06580_1364812	621	359.715	0	0
bamB__HW372_RS06585_1365443	1179	914.655	0	0
der__HW372_RS06590_1366739	1473	1208.66	0	0
HW372_RS06595__HW372_RS06595_1368274	216	50.725	0	0
sinH__HW372_RS06600_1368698	2178	1913.66	0	0
HW372_RS06605__HW372_RS06605_1370930	978	713.655	0	0
HW372_RS06610__HW372_RS06610_1372028	8052	7787.66	0	0
xseA__HW372_RS06615_1381524	1377	1112.66	0	0
guaB__HW372_RS06620_1381686	1467	1202.66	1	927.794
guaA__HW372_RS06625_1383221	1578	1313.66	0	0
yfgI__HW372_RS06630_1385431	540	285.262	0	0
yfgH__HW372_RS06635_1385965	519	264.262	0	0
yfgG__HW372_RS06640_1386467	192	40.6897	0	0
HW372_RS06645__HW372_RS06645_1386485	153	35.3	0	0
pdeF__HW372_RS06650_1386819	2244	1979.66	0	0
ppx__HW372_RS06655_1390642	1542	1277.66	0	0
ppk1__HW372_RS06660_1392713	2067	1802.66	0	0
purN__HW372_RS06665_1393523	639	377.715	0	0
purM__HW372_RS06670_1394560	1038	773.655	0	0
upp__HW372_RS06675_1394885	627	365.715	0	0
uraA__HW372_RS06680_1395597	1290	1025.66	0	0
hda__HW372_RS06685_1396981	702	440.715	0	0
arsC__HW372_RS06690_1398179	360	120.208	0	0
bepA__HW372_RS06695_1399663	1464	1199.66	0	0
yfgO__HW372_RS06700_1399876	1062	797.655	0	0
bcp__HW372_RS06705_1401506	471	219.935	0	0
gcvR__HW372_RS06710_1402078	573	314.182	0	0
dapA__HW372_RS06715_1402224	879	614.655	0	0
bamC__HW372_RS06720_1403119	1035	770.655	0	0
purC__HW372_RS06725_1404366	714	449.655	0	0
ypfJ__HW372_RS06730_1405247	864	599.655	0	0
tmcA__HW372_RS06735_1406125	2016	1751.66	0	0
ypfH__HW372_RS06740_1408214	699	437.715	0	0
ypfN__HW372_RS06745_1409193	201	40.9444	0	0
dapE__HW372_RS06750_1410348	1128	863.655	0	0
yffB__HW372_RS06755_1410708	357	117.208	0	0
ypfM__HW372_RS06760_1411089	60	12	0	0
acrD__HW372_RS06765_1414360	3114	2849.66	0	0
narQ__HW372_RS06770_1416224	1701	1436.66	0	0
aegA__HW372_RS06775_1416430	1980	1715.66	0	0
nudK__HW372_RS06780_1418477	576	317.182	0	0
ypfG__HW372_RS06785_1419178	1044	779.655	0	0
tkt__HW372_RS06790_1422327	2004	1739.66	1	641.401
tal__HW372_RS06795_1423297	951	686.655	0	0
maeB__HW372_RS06800_1423586	2280	2015.66	0	0
eutS__HW372_RS06805_1426158	336	98.685	0	0
eutP__HW372_RS06810_1426506	480	228.935	0	0
eutQ__HW372_RS06815_1426960	702	440.715	0	0
eutT__HW372_RS06820_1427658	804	539.655	0	0
pta__HW372_RS06825_1428458	1017	752.655	0	0
eutM__HW372_RS06830_1429513	294	76.8889	0	0
eutN__HW372_RS06835_1429913	288	73.9053	0	0
eutE__HW372_RS06840_1430212	1404	1139.66	0	0
eutJ__HW372_RS06845_1431626	837	572.655	0	0
eutG__HW372_RS06850_1432452	1188	923.655	0	0
eutH__HW372_RS06855_1433856	1227	962.655	0	0
eutA__HW372_RS06860_1435079	1404	1139.66	0	0
eutB__HW372_RS06865_1436494	1362	1097.66	0	0
eutC__HW372_RS06870_1437876	888	623.655	0	0
eutL__HW372_RS06875_1438773	660	398.715	0	0
eutK__HW372_RS06880_1439445	501	249.935	0	0
eutR__HW372_RS06885_1439991	1053	788.655	0	0
hemF__HW372_RS06890_1441948	900	635.655	0	0
amiA__HW372_RS06895_1442821	870	605.655	0	0
ypeA__HW372_RS06900_1443035	426	180.674	0	0
yfeZ__HW372_RS06905_1443447	450	200.442	0	0
yfeY__HW372_RS06910_1443957	576	317.182	0	0
yfeX__HW372_RS06915_1444628	900	635.655	0	0
HW372_RS06920/pseudo__HW372_RS06920/pseudo_1445702	87	39	0	0
murP__HW372_RS06925_1447129	1425	1160.66	0	0
murQ__HW372_RS06930_1448029	897	632.655	0	0
ucpA__HW372_RS06935_1448309	792	527.655	0	0
cysP__HW372_RS06940_1449258	1017	752.655	0	0
cysT__HW372_RS06945_1450274	834	569.655	0	0
cysW__HW372_RS06950_1451107	876	611.655	0	0
cysA__HW372_RS06955_1451972	1098	833.655	0	0
cysM__HW372_RS06960_1453204	912	647.655	0	0
yfeK__HW372_RS06965_1454486	369	128.275	0	0
pdxK__HW372_RS06970_1454591	852	587.655	0	0
crr__HW372_RS06975_1455994	510	257.107	0	0
ptsI__HW372_RS06980_1457762	1728	1463.66	0	0
ptsH__HW372_RS06985_1458064	258	56.9221	0	0
cysK__HW372_RS06990_1459419	972	707.655	0	0
cysZ__HW372_RS06995_1460365	762	497.655	0	0
zipA__HW372_RS07000_1460595	999	734.655	0	0
ligA__HW372_RS07005_1461664	2016	1751.66	0	0
ypeB__HW372_RS07010_1463681	219	52.4634	0	0
yfeH__HW372_RS07015_1464894	999	734.655	0	0
yfeR__HW372_RS07020_1464984	927	662.655	0	0
yfeN__HW372_RS07025_1466713	765	500.655	0	0
xapA__HW372_RS07030_1466961	834	569.655	0	0
xapB__HW372_RS07035_1467855	1257	992.655	0	0
HW372_RS07040__HW372_RS07040_1469164	159	28.4667	0	0
xapR__HW372_RS07045_1469363	885	620.655	0	0
HW372_RS07050__HW372_RS07050_1470433	76	28	0	0
HW372_RS07055__HW372_RS07055_1470513	76	28	0	0
HW372_RS07060__HW372_RS07060_1470635	76	28	0	0
HW372_RS07065__HW372_RS07065_1470754	76	28	0	0
gltX__HW372_RS07070_1471013	1416	1151.66	0	0
yfeD__HW372_RS07075_1472871	393	150.143	0	0
yfeC__HW372_RS07080_1473232	360	120.208	0	0
HW372_RS07085__HW372_RS07085_1473453	76	28	0	0
HW372_RS07090__HW372_RS07090_1473568	76	28	0	0
pdeA__HW372_RS07095_1473850	2190	1925.66	0	0
nupC__HW372_RS07100_1477290	1203	938.655	0	0
mntH__HW372_RS07105_1477626	1239	974.655	0	0
ypeC__HW372_RS07110_1479331	327	90.4444	0	0
yfeO__HW372_RS07115_1480702	1257	992.655	0	0
glk__HW372_RS07120_1480906	966	701.655	0	0
fryB__HW372_RS07125_1482090	327	90.4444	0	0
fryC__HW372_RS07130_1482438	1248	983.655	0	0
ypdF__HW372_RS07135_1483701	1086	821.655	0	0
ypdE__HW372_RS07140_1484786	1038	773.655	0	0
ptsP__HW372_RS07145_1485848	2496	2231.66	0	0
ypdC__HW372_RS07150_1489203	858	593.655	0	0
ypdB__HW372_RS07155_1489953	738	473.655	0	0
ypdA__HW372_RS07160_1491665	1698	1433.66	0	0
alaC__HW372_RS07165_1492042	1239	974.655	0	0
ypdK__HW372_RS07170_1493416	72	24	0	0
lpxP__HW372_RS07175_1494692	921	656.655	0	0
yfdY__HW372_RS07180_1495045	243	58.9649	0	0
ypdI__HW372_RS07185_1495639	276	63.3763	0	0
yfdX__HW372_RS07190_1495934	633	371.715	0	0
frc__HW372_RS07195_1497078	1251	986.655	0	0
oxc__HW372_RS07200_1498382	1695	1430.66	0	0
yfdV__HW372_RS07205_1500146	945	680.655	0	0
yfdE__HW372_RS07210_1501164	1146	881.655	0	0
evgS__HW372_RS07215_1505958	3594	3329.66	0	0
evgA__HW372_RS07220_1506577	615	353.715	0	0
emrK__HW372_RS07225_1506993	1164	899.655	0	0
emrY__HW372_RS07230_1508156	1539	1274.66	0	0
dsdA__HW372_RS07235_1511130	1329	1064.66	0	0
dsdX__HW372_RS07240_1512485	1338	1073.66	0	0
dsdC__HW372_RS07245_1512703	948	683.655	0	0
ipuB__HW372_RS07250_1514614	570	311.182	0	0
ipuA__HW372_RS07255_1515362	630	368.715	0	0
HW372_RS07260__HW372_RS07260_1516309	621	359.715	0	0
HW372_RS07265__HW372_RS07265_1516954	7950	7685.66	0	0
HW372_RS07270__HW372_RS07270_1524963	519	264.262	0	0
HW372_RS07275__HW372_RS07275_1525993	75	27	0	0
yfdC__HW372_RS07280_1527001	933	668.655	0	0
mlaA__HW372_RS07285_1527295	756	491.655	0	0
fadL__HW372_RS07290_1529452	1341	1076.66	0	0
yfcZ__HW372_RS07295_1529824	285	70.9053	0	0
fadI__HW372_RS07300_1530288	1311	1046.66	0	0
fadJ__HW372_RS07305_1531598	2145	1880.66	0	0
sixA__HW372_RS07310_1533945	486	234.935	0	0
HW372_RS07315__HW372_RS07315_1534997	567	308.182	0	0
HW372_RS07320__HW372_RS07320_1535644	2649	2384.66	0	0
HW372_RS07325__HW372_RS07325_1538312	753	488.655	0	0
HW372_RS07330__HW372_RS07330_1539081	504	252.935	0	0
HW372_RS07335__HW372_RS07335_1539581	480	228.935	0	0
HW372_RS07340__HW372_RS07340_1540057	528	273.262	0	0
HW372_RS07345__HW372_RS07345_1540586	858	593.655	0	0
smrB__HW372_RS07350_1542314	552	293.182	0	0
prmB__HW372_RS07355_1542480	933	668.655	0	0
aroC__HW372_RS07360_1543447	1086	821.655	0	0
mepA__HW372_RS07365_1544536	825	560.655	0	0
yfcA__HW372_RS07370_1545360	810	545.655	1	2044.91
epmC__HW372_RS07375_1546169	549	292.225	0	0
yfcL__HW372_RS07380_1546751	279	66.3763	0	0
mnmC__HW372_RS07385_1549156	2007	1742.66	0	0
fabB__HW372_RS07390_1549315	1221	956.655	1	1166.37
yfcJ__HW372_RS07395_1550800	1179	914.655	0	0
flk__HW372_RS07400_1552970	996	731.655	0	0
pdxB__HW372_RS07405_1553069	1137	872.655	0	0
usg__HW372_RS07410_1554271	1014	749.655	0	0
truA__HW372_RS07415_1555284	813	548.655	1	2033.73
dedA__HW372_RS07420_1556179	660	398.715	0	0
accD__HW372_RS07425_1556994	915	650.655	0	0
folC__HW372_RS07430_1557978	1269	1004.66	0	0
dedD__HW372_RS07435_1559236	663	401.715	0	0
cvpA__HW372_RS07440_1560430	489	237.935	0	0
purF__HW372_RS07445_1560955	1518	1253.66	0	0
ubiX__HW372_RS07450_1562567	570	311.182	0	0
argT__HW372_RS07455_1563402	783	518.655	0	0
hisJ__HW372_RS07460_1564405	783	518.655	1	2151.36
hisQ__HW372_RS07465_1565277	687	425.715	0	0
hisM__HW372_RS07470_1565960	717	452.655	0	0
hisP__HW372_RS07475_1566684	774	509.655	0	0
yfcH__HW372_RS07480_1568509	894	629.655	0	0
folX__HW372_RS07485_1568892	363	122.275	0	0
yfcG__HW372_RS07490_1569596	648	386.715	0	0
yfcF__HW372_RS07495_1569732	645	383.715	0	0
yfcE__HW372_RS07500_1570432	552	293.182	0	0
yfcD__HW372_RS07505_1571041	543	288.262	0	0
yfcC__HW372_RS07510_1573136	1521	1256.66	1	887.926
pta__HW372_RS07515_1575470	2145	1880.66	0	0
ackA__HW372_RS07520_1576747	1203	938.655	0	0
yfbV__HW372_RS07525_1577085	456	206.442	0	0
yfbU__HW372_RS07530_1577622	495	243.935	0	0
hxpA__HW372_RS07535_1578127	651	389.715	0	0
yfbS__HW372_RS07540_1578864	1833	1568.66	0	0
yfbR__HW372_RS07545_1581354	600	341.182	0	0
alaA__HW372_RS07550_1582655	1218	953.655	0	0
lrhA__HW372_RS07555_1583575	945	680.655	0	0
nuoA__HW372_RS07560_1585149	444	195.869	0	0
nuoB__HW372_RS07565_1585608	663	401.715	0	0
nuoC__HW372_RS07570_1586364	1803	1538.66	1	725.189
nuoE__HW372_RS07575_1588169	501	249.935	0	0
nuoF__HW372_RS07580_1588666	1338	1073.66	0	0
nuoG__HW372_RS07585_1590056	2727	2462.66	0	0
nuoH__HW372_RS07590_1592779	978	713.655	0	0
nuoI__HW372_RS07595_1593771	543	288.262	0	0
nuoJ__HW372_RS07600_1594325	555	296.182	0	0
nuoK__HW372_RS07605_1594876	303	77.7364	0	0
nuoL__HW372_RS07610_1595175	1842	1577.66	0	0
nuoM__HW372_RS07615_1597180	1530	1265.66	0	0
nuoN__HW372_RS07620_1598716	1458	1193.66	0	0
yfbM__HW372_RS07625_1600743	504	252.935	0	0
